"pkmnSpeciesId","orderNum","name","baseCatchRate","baseEggCycle","generationId","genderRatioId","growthRateId","speciesTypeId1","speciesTypeId2","habitatId","palParkAreaId","IQGroup","bodySize","recruitChance1","recruitChance2","recruitChance3","stage","familySpeciesId","formCount","evolutionCount","preEvolutionCount"
"680","698","Doublade","90","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","679","1","1","1"
"681","699","Aegislash","45","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","679","2","0","1"
"682","700","Spritzee","200","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","682","1","1","0"
"683","701","Aromatisse","140","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","682","1","0","1"
"684","702","Swirlix","200","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","684","1","1","0"
"685","703","Slurpuff","140","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","684","1","0","1"
"686","704","Inkay","190","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","686","1","1","0"
"687","705","Malamar","80","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","686","1","0","1"
"688","706","Binacle","120","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","688","1","1","0"
"689","707","Barbaracle","45","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","688","1","0","1"
"690","708","Skrelp","225","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","690","1","1","0"
"691","709","Dragalge","55","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","690","1","0","1"
"692","710","Clauncher","225","15","6","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","692","1","1","0"
"693","711","Clawitzer","55","15","6","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","692","1","0","1"
"694","712","Helioptile","190","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","694","1","1","0"
"695","713","Heliolisk","75","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","694","1","0","1"
"696","714","Tyrunt","45","30","6","7","2","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","696","1","1","0"
"697","715","Tyrantrum","45","30","6","7","2","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","696","1","0","1"
"698","716","Amaura","45","30","6","7","2","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","698","1","1","0"
"699","717","Aurorus","45","30","6","7","2","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","698","1","0","1"
"700","170","Sylveon","45","35","6","7","2",NULL,NULL,NULL,NULL,NULL,NULL,"-24","107",NULL,"2","133","1","0","1"
"701","718","Hawlucha","100","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","701","1","0","0"
"702","719","Dedenne","180","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","702","1","0","0"
"703","720","Carbink","60","25","6","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","703","1","0","0"
"704","721","Goomy","45","40","6","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","704","1","1","0"
"705","722","Sliggoo","45","40","6","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","704","2","1","1"
"706","723","Goodra","45","40","6","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","704","2","0","1"
"707","724","Klefki","75","20","6","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","707","1","0","0"
"708","725","Phantump","120","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","708","1","1","0"
"709","726","Trevenant","60","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","708","1","0","1"
"710","727","Pumpkaboo","120","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","710","4","1","0"
"711","728","Gourgeist","60","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","710","4","0","1"
"712","729","Bergmite","190","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","712","1","1","0"
"713","730","Avalugg","55","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","712","2","0","1"
"714","731","Noibat","190","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","714","1","1","0"
"715","732","Noivern","45","20","6","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","714","1","0","1"
"716","733","Xerneas","45","120","6","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","716","2","0","0"
"717","734","Yveltal","45","120","6","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","717","1","0","0"
"718","735","Zygarde","3","120","6","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","718","3","0","0"
"719","736","Diancie","3","25","6","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","719","2","0","0"
"720","737","Hoopa","3","120","6","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","720","2","0","0"
"721","738","Volcanion","3","120","6","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","721","1","0","0"
"722","739","Rowlet","45","15","7","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","722","1","1","0"
"723","740","Dartrix","45","15","7","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","722","1","1","1"
"724","741","Decidueye","45","15","7","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","722","2","0","1"
"725","742","Litten","45","15","7","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","725","1","1","0"
"726","743","Torracat","45","15","7","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","725","1","1","1"
"727","744","Incineroar","45","15","7","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","725","1","0","1"
"728","745","Popplio","45","15","7","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","728","1","1","0"
"729","746","Brionne","45","15","7","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","728","1","1","1"
"730","747","Primarina","45","15","7","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","728","1","0","1"
"731","748","Pikipek","255","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","731","1","1","0"
"732","749","Trumbeak","120","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","731","1","1","1"
"733","750","Toucannon","45","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","731","1","0","1"
"734","751","Yungoos","255","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","734","1","1","0"
"735","752","Gumshoos","127","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","734","1","0","1"
"736","753","Grubbin","255","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","736","1","1","0"
"737","754","Charjabug","120","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","736","1","1","1"
"738","755","Vikavolt","45","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","736","1","0","1"
"739","756","Crabrawler","225","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","739","1","1","0"
"740","757","Crabominable","60","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","739","1","0","1"
"741","758","Oricorio","45","20","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","741","4","0","0"
"742","759","Cutiefly","190","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","742","1","1","0"
"743","760","Ribombee","75","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","742","1","0","1"
"744","761","Rockruff","190","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","744","2","1","0"
"745","762","Lycanroc","90","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","744","3","0","1"
"746","763","Wishiwashi","60","15","7","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","746","2","0","0"
"747","764","Mareanie","190","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","747","1","1","0"
"748","765","Toxapex","75","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","747","1","0","1"
"749","766","Mudbray","190","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","749","1","1","0"
"750","767","Mudsdale","60","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","749","1","0","1"
"751","768","Dewpider","200","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","751","1","1","0"
"752","769","Araquanid","100","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","751","1","0","1"
"753","770","Fomantis","190","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","753","1","1","0"
"754","771","Lurantis","75","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","753","1","0","1"
"755","772","Morelull","190","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","755","1","1","0"
"756","773","Shiinotic","75","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","755","1","0","1"
"757","774","Salandit","120","20","7","7","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","757","1","1","0"
"758","775","Salazzle","45","20","7","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","757","1","0","1"
"759","776","Stufful","140","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","759","1","1","0"
"760","777","Bewear","70","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","759","1","0","1"
"761","778","Bounsweet","235","20","7","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","761","1","1","0"
"762","779","Steenee","120","20","7","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","761","1","1","1"
"763","780","Tsareena","45","20","7","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","761","1","0","1"
"764","781","Comfey","60","20","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","764","1","0","0"
"765","782","Oranguru","45","20","7","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","765","1","0","0"
"766","783","Passimian","45","20","7","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","766","1","0","0"
"767","784","Wimpod","90","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","767","1","1","0"
"768","785","Golisopod","45","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","767","1","0","1"
"769","786","Sandygast","140","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","769","1","1","0"
"770","787","Palossand","60","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","769","1","0","1"
"771","788","Pyukumuku","60","15","7","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","771","1","0","0"
"772","789","Type: Null","3","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","772","1","1","0"
"773","790","Silvally","3","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","772","18","0","1"
"774","791","Minior","30","25","7","1","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","774","8","0","0"
"775","792","Komala","45","20","7","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","775","1","0","0"
"776","793","Turtonator","70","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","776","1","0","0"
"777","794","Togedemaru","180","10","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","777","1","0","0"
"778","795","Mimikyu","45","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","778","2","0","0"
"779","796","Bruxish","80","15","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","779","1","0","0"
"780","797","Drampa","70","20","7","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","780","1","0","0"
"781","798","Dhelmise","25","25","7","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","781","1","0","0"
"782","799","Jangmo-o","45","40","7","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","782","1","1","0"
"783","800","Hakamo-o","45","40","7","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","782","1","1","1"
"784","801","Kommo-o","45","40","7","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","782","1","0","1"
"785","802","Tapu Koko","3","15","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","785","1","0","0"
"786","803","Tapu Lele","3","15","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","786","1","0","0"
"787","804","Tapu Bulu","3","15","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","787","1","0","0"
"788","805","Tapu Fini","3","15","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","788","1","0","0"
"789","806","Cosmog","45","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","789","1","1","0"
"790","807","Cosmoem","45","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","789","1","2","1"
"791","808","Solgaleo","45","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","789","1","0","1"
"792","809","Lunala","45","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","789","1","0","1"
"793","810","Nihilego","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","793","1","0","0"
"794","811","Buzzwole","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","794","1","0","0"
"795","812","Pheromosa","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","795","1","0","0"
"796","813","Xurkitree","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","796","1","0","0"
"797","814","Celesteela","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","797","1","0","0"
"798","815","Kartana","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","798","1","0","0"
"799","816","Guzzlord","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","799","1","0","0"
"800","817","Necrozma","255","120","7","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","800","4","0","0"
"801","818","Magearna","3","120","7","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","801","2","0","0"
"802","819","Marshadow","3","120","7","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","802","1","0","0"
"803","820","Poipole","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","803","1","1","0"
"804","821","Naganadel","45","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","803","1","0","1"
"805","822","Stakataka","30","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","805","1","0","0"
"806","823","Blacephalon","30","120","7","1","1","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","806","1","0","0"
"807","824","Zeraora","3","120","7","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","807","1","0","0"
"808","825","Meltan","3","120","7","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","808","1","1","0"
"809","826","Melmetal","3","120","7","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","808","2","0","1"
"810","827","Grookey","45","20","8","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","810","1","1","0"
"811","828","Thwackey","45","20","8","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","810","1","1","1"
"812","829","Rillaboom","45","20","8","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","810","2","0","1"
"813","830","Scorbunny","45","20","8","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","813","1","1","0"
"814","831","Raboot","45","20","8","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","813","1","1","1"
"815","832","Cinderace","45","20","8","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","813","2","0","1"
"816","833","Sobble","45","20","8","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","816","1","1","0"
"817","834","Drizzile","45","20","8","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","816","1","1","1"
"818","835","Inteleon","45","20","8","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","816","2","0","1"
"819","836","Skwovet","255","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","819","1","1","0"
"820","837","Greedent","90","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","819","1","0","1"
"821","838","Rookidee","255","15","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","821","1","1","0"
"822","839","Corvisquire","120","15","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","821","1","1","1"
"823","840","Corviknight","45","15","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","821","2","0","1"
"824","841","Blipbug","255","15","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","824","1","1","0"
"825","842","Dottler","120","15","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","824","1","1","1"
"826","843","Orbeetle","45","15","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","824","2","0","1"
"827","844","Nickit","255","15","8","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","827","1","1","0"
"828","845","Thievul","127","15","8","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","827","1","0","1"
"829","846","Gossifleur","190","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","829","1","1","0"
"830","847","Eldegoss","75","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","829","1","0","1"
"831","848","Wooloo","255","15","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","831","1","1","0"
"832","849","Dubwool","127","15","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","831","1","0","1"
"833","850","Chewtle","255","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","833","1","1","0"
"834","851","Drednaw","75","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","833","2","0","1"
"835","852","Yamper","255","20","8","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","835","1","1","0"
"836","853","Boltund","45","20","8","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","835","1","0","1"
"837","854","Rolycoly","255","15","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","837","1","1","0"
"838","855","Carkol","120","15","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","837","1","1","1"
"839","856","Coalossal","45","15","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","837","2","0","1"
"840","857","Applin","255","20","8","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","840","1","3","0"
"841","858","Flapple","45","20","8","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","840","2","0","1"
"842","859","Appletun","45","20","8","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","840","2","0","1"
"843","862","Silicobra","255","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","843","1","1","0"
"844","863","Sandaconda","120","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","843","2","0","1"
"845","864","Cramorant","45","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","845","3","0","0"
"846","865","Arrokuda","255","20","8","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","846","1","1","0"
"847","866","Barraskewda","60","20","8","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","846","1","0","1"
"848","867","Toxel","75","25","8","5","4","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","848","1","1","0"
"849","868","Toxtricity","45","25","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","848","4","0","1"
"850","869","Sizzlipede","190","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","850","1","1","0"
"851","870","Centiskorch","75","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","850","2","0","1"
"852","871","Clobbopus","180","25","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","852","1","1","0"
"853","872","Grapploct","45","25","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","852","1","0","1"
"854","873","Sinistea","120","20","8","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","854","2","1","0"
"855","874","Polteageist","60","20","8","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","854","2","0","1"
"856","875","Hatenna","235","20","8","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","856","1","1","0"
"857","876","Hattrem","120","20","8","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","856","1","1","1"
"858","877","Hatterene","45","20","8","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","856","2","0","1"
"859","878","Impidimp","255","20","8","8","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","859","1","1","0"
"860","879","Morgrem","120","20","8","8","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","859","1","1","1"
"861","880","Grimmsnarl","45","20","8","8","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","859","2","0","1"
"862","303","Obstagoon","45","15","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","263","1","0","1"
"863","59","Perrserker","90","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","52","1","0","1"
"864","266","Cursola","30","20","8","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","222","1","0","1"
"865","94","Sirfetch'd","45","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","83","1","0","1"
"866","144","Mr. Rime","45","25","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","439","1","0","1"
"867","580","Runerigus","90","25","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","562","1","0","1"
"868","881","Milcery","200","20","8","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","868","1","1","0"
"869","882","Alcremie","100","20","8","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","868","64","0","1"
"870","883","Falinks","45","25","8","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","870","1","0","0"
"871","884","Pincurchin","75","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","871","1","0","0"
"872","885","Snom","190","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","872","1","1","0"
"873","886","Frosmoth","75","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","872","1","0","1"
"874","887","Stonjourner","60","25","8","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","874","1","0","0"
"875","888","Eiscue","60","25","8","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","875","2","0","0"
"876","889","Indeedee","30","40","8","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","876","2","0","0"
"877","890","Morpeko","180","10","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","877","2","0","0"
"878","891","Cufant","190","25","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","878","1","1","0"
"879","892","Copperajah","90","25","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","878","2","0","1"
"880","893","Dracozolt","45","35","8","1","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","880","1","0","0"
"881","894","Arctozolt","45","35","8","1","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","881","1","0","0"
